Goal,Offering_days,Coin_Num,Team_Size,Country_Region,Category_Num,Overall_Rating,Team_Rating,Product_Rating,Platform,Accepting_Currency_Num,Whitepaper,Video,Social_Media,GitHub,Team_LinkedIn,Team_Photos,CEO_Photo
0,39.0,0,3,Switzerland,2,1.8,1.6,2.1,1.0,1.0,0,1,0,1,0.0,1.0,0
1,31.0,37500000,10,Bulgaria,1,2.4,2.0,2.1,1.0,1.0,1,1,0,0,1.0,1.0,0
0,90.0,0,15,Germany,3,2.1,0.0,0.0,1.0,1.0,1,1,0,1,0.13,1.0,0
1,22.0,200000000,13,Singapore,2,3.7,4.2,3.0,1.0,1.0,1,1,3,1,0.85,1.0,1
0,60.0,0,13,USA,3,2.4,0.0,0.0,1.0,1.0,1,1,0,0,0.08,0.92,1
1,15.0,335000000,11,USA,1,2.5,3.0,4.0,1.0,1.0,1,0,0,0,1.0,1.0,1
0,140.0,15260000,9,Russia,2,2.5,2.0,2.0,1.0,1.0,1,0,0,1,0.0,1.0,0
1,90.0,800000,17,Tanzania,2,2.8,3.0,3.0,0.0,4.0,1,1,0,0,0.29,1.0,1
1,30.0,58500000,3,UK,1,3.0,0.0,0.0,1.0,1.0,1,0,0,1,1.0,1.0,1
0,57.0,8000000000,6,Estonia,4,2.6,0.0,0.0,1.0,1.0,1,1,0,0,1.0,1.0,1
0,90.0,0,22,Russia,3,3.4,4.0,3.6,1.0,1.0,1,1,0,1,0.62,1.0,1
0,26.0,65000000,5,Ukraine,1,1.9,0.0,0.0,0.0,1.0,1,0,0,1,0.0,0.8,0
0,0.0,216000000,3,Australia,1,2.6,3.9,3.9,1.0,1.0,1,0,0,0,0.0,1.0,1
1,30.0,200000000,14,Russia,2,2.6,3.0,2.3,1.0,1.0,1,1,0,0,0.57,1.0,0
1,14.0,29400000,7,UK,2,3.4,0.0,0.0,0.0,2.0,1,1,0,1,0.43,0.86,0
1,5.0,51000000,18,Singapore,2,3.7,4.3,4.3,1.0,2.0,1,1,3,1,0.0,1.0,0
1,28.0,52500000,16,USA,1,4.3,4.5,4.1,1.0,1.0,1,1,3,1,0.88,0.88,0
1,30.0,100,17,Russia,3,2.9,2.5,2.2,0.0,9.0,1,1,0,0,0.94,1.0,0
0,22.0,170000000,18,Switzerland,1,4.1,4.8,3.7,1.0,1.0,1,1,3,1,0.89,1.0,1
0,31.0,100000000,5,Singapore,3,2.9,2.5,2.0,1.0,1.0,1,1,0,1,1.0,1.0,0
1,31.0,156118,7,Bulgaria,2,2.4,0.0,0.0,1.0,7.0,1,0,0,0,0.57,1.0,1
0,5.0,0,4,Canada,1,2.4,0.0,0.0,0.0,3.0,1,1,0,0,0.0,1.0,0
1,66.0,20000000,16,Russia,3,3.1,3.7,3.1,1.0,1.0,1,1,0,1,0.81,1.0,0
1,28.0,695800000,10,British Virgin Islands,3,3.1,3.4,3.1,1.0,1.0,1,1,0,0,1.0,0.22,1
0,76.0,400000000,5,India,2,2.3,0.0,0.0,1.0,1.0,1,0,0,0,1.0,1.0,0
0,31.0,0,3,South Korea,1,1.6,2.0,2.0,1.0,1.0,1,0,0,0,0.0,0.0,1
1,7.0,60000000,26,Australia,2,3.5,3.7,3.2,1.0,2.0,1,1,0,1,1.0,1.0,1
1,73.0,600000000,32,USA,9,4.1,4.2,3.9,0.0,4.0,1,1,0,1,1.0,0.97,1
0,61.0,400000000,3,Poland,1,1.6,1.5,1.5,1.0,1.0,1,0,0,0,0.0,1.0,0
1,10.0,300000000,10,South Africa,2,3.2,5.0,4.0,1.0,1.0,1,1,0,1,0.3,1.0,1
1,49.0,356264000,16,UK,2,3.6,3.2,4.0,1.0,3.0,1,1,0,1,0.81,0.94,0
1,30.0,500000000,12,Gibraltar,5,3.6,4.3,3.9,1.0,3.0,1,1,2,0,0.75,1.0,1
1,31.0,30000000,10,Singapore,1,2.9,3.4,2.6,1.0,4.0,1,1,0,1,1.0,1.0,0
1,56.0,43200000,17,USA,3,3.3,3.3,2.9,1.0,1.0,1,1,2,1,1.0,1.0,1
0,58.0,0,10,Thailand,2,2.8,0.0,0.0,1.0,2.0,1,1,0,0,0.0,1.0,1
0,56.0,4000000000,14,Singapore,1,2.4,0.0,0.0,1.0,2.0,1,0,0,1,0.0,1.0,0
1,39.0,476228844,6,Cayman Island,5,4.0,0.0,0.0,1.0,1.0,1,1,2,0,1.0,1.0,0
0,60.0,40000000000,6,Singapore,4,2.4,2.4,2.7,1.0,2.0,1,0,0,0,0.83,1.0,0
1,18.0,66000000,13,British Virgin Islands,4,2.9,2.8,2.6,1.0,1.0,1,1,3,1,0.85,0.92,0
0,61.0,0,13,Singapore,1,2.6,0.0,0.0,1.0,1.0,1,0,2,0,1.0,1.0,0
1,15.0,500000000,12,Singapore,3,3.6,4.0,3.6,1.0,1.0,1,1,3,1,1.0,1.0,0
1,25.0,50000000,11,USA,4,2.9,3.3,2.5,1.0,1.0,1,1,0,1,0.36,1.0,0
0,30.0,50000000,25,UK,3,2.5,0.0,0.0,1.0,1.0,1,0,0,0,0.0,1.0,0
1,30.0,400000000,6,Seychelles,1,3.3,0.0,0.0,1.0,1.0,1,1,2,1,0.0,1.0,1
0,105.0,1000000000,10,UAE,3,3.6,3.8,3.6,1.0,1.0,1,1,0,0,1.0,0.9,1
1,59.0,30000000,15,USA,1,3.3,4.0,3.4,0.0,1.0,1,1,0,0,0.0,1.0,0
1,29.0,30000000,9,Australia,2,3.9,3.0,4.0,1.0,1.0,1,1,1,1,1.0,1.0,0
0,61.0,50000000,8,Switzerland,2,2.1,0.0,0.0,1.0,1.0,1,0,0,0,0.88,1.0,1
0,60.0,35000000,7,UK,1,2.3,0.0,0.0,1.0,4.0,1,0,0,1,0.86,1.0,0
0,30.0,200000000,7,Russia,4,3.2,2.4,2.4,1.0,1.0,1,1,2,1,0.0,1.0,0
1,29.0,7600000,19,Estonia,10,3.3,3.7,2.8,1.0,1.0,1,1,0,1,1.0,1.0,0
1,137.0,78000000,5,USA,1,3.1,3.7,3.0,1.0,1.0,1,1,0,1,1.0,1.0,1
0,59.0,2800000,9,Ukraine,4,4.2,4.6,4.2,1.0,3.0,1,1,0,1,0.89,1.0,0
1,28.0,2000000000,6,Canada,3,3.0,3.0,4.0,1.0,1.0,1,0,0,0,0.0,1.0,0
0,45.0,365000000,14,Switzerland,7,1.7,1.7,1.5,1.0,4.0,1,0,0,0,0.29,1.0,0
0,13.0,410000000,8,USA,1,2.9,2.0,3.7,1.0,2.0,1,1,3,0,0.38,1.0,0
1,6.0,204780000,15,Colombia,2,3.7,4.0,3.7,1.0,3.0,1,1,0,1,1.0,1.0,1
1,45.0,71250000,9,Estonia,6,3.6,3.5,3.4,1.0,1.0,1,1,2,1,1.0,1.0,1
1,31.0,30000000,8,UK,3,3.1,0.0,0.0,1.0,1.0,1,0,3,0,1.0,1.0,1
1,31.0,14700000,23,Costa Rica,1,3.3,4.0,3.4,1.0,1.0,1,1,3,1,0.7,1.0,1
1,30.0,100000000,8,Switzerland,1,1.8,1.0,1.0,0.0,1.0,0,0,3,0,0.0,1.0,0
1,27.0,50000000,8,British Virgin Islands,1,3.6,2.7,2.7,1.0,6.0,1,1,2,1,1.0,1.0,1
0,58.0,200000000,14,USA,1,2.8,4.0,4.0,1.0,1.0,1,0,0,1,0.86,1.0,0
0,60.0,720000,7,Isle of Man,1,2.5,0.0,0.0,0.0,5.0,1,1,0,0,1.0,1.0,0
1,41.0,80000000,9,Israel,1,3.1,0.0,0.0,1.0,1.0,1,0,0,0,0.22,1.0,1
0,28.0,10000000,7,USA,6,2.5,0.0,0.0,0.0,1.0,1,0,0,1,0.86,1.0,1
0,26.0,8000000,16,USA,3,4.0,3.8,3.7,1.0,1.0,1,1,3,1,0.94,1.0,0
0,186.0,2310000,18,Serbia,1,2.7,5.0,3.0,1.0,1.0,1,1,0,1,0.0,1.0,0
0,64.0,10000000,17,UAE,3,2.3,0.0,0.0,0.0,1.0,1,1,0,1,0.0,1.0,1
1,18.0,500000000,18,USA,2,4.5,4.8,4.4,1.0,2.0,1,1,2,0,0.94,1.0,0
0,27.0,141000000,9,Belgium,1,2.4,3.0,2.0,1.0,1.0,1,1,0,0,0.0,1.0,0
0,32.0,75000000,21,Belarus,3,2.6,0.0,0.0,1.0,2.0,1,1,0,0,0.0,1.0,0
0,32.0,12500000,6,UK,4,1.4,0.0,0.0,1.0,1.0,1,0,0,0,0.0,0.0,0
0,58.0,0,4,South Africa,1,1.2,1.2,1.0,1.0,3.0,1,0,0,0,0.0,0.0,0
1,55.0,103548812,12,Russia,1,4.0,4.3,3.9,1.0,1.0,1,1,0,1,0.33,1.0,0
1,14.0,700000000,12,Russia,1,3.4,0.0,0.0,0.0,7.0,1,1,3,1,0.17,1.0,0
0,45.0,0,7,Singapore,1,1.4,0.0,0.0,1.0,1.0,1,0,0,1,0.0,1.0,0
1,9.0,550000000,13,USA,2,3.5,0.0,0.0,1.0,1.0,1,1,0,0,1.0,1.0,1
1,44.0,25000000,4,Mexico,2,1.3,1.0,1.0,0.0,1.0,0,0,0,0,0.0,1.0,0
1,120.0,10120000,20,UK,5,4.1,4.3,3.9,1.0,4.0,1,1,2,1,0.75,1.0,1
1,30.0,1872221,20,Estonia,3,3.1,3.6,2.9,1.0,2.0,1,1,0,1,1.0,1.0,0
1,27.0,500000000,23,USA,3,4.6,4.7,4.6,1.0,3.0,1,1,0,1,0.74,0.96,1
1,30.0,300000000,18,Singapore,1,4.5,4.9,4.7,1.0,3.0,0,1,0,0,1.0,1.0,0
1,27.0,133333328,15,Singapore,1,3.5,4.7,4.8,1.0,1.0,1,1,2,1,0.4,1.0,0
1,31.0,64200000,17,Poland,2,3.7,3.9,3.4,1.0,1.0,1,1,2,0,0.82,1.0,0
0,29.0,500000000,4,China,1,2.3,0.0,0.0,1.0,1.0,1,0,0,1,0.0,1.0,0
1,16.0,100000000,37,Switzerland,2,3.3,3.6,2.9,1.0,5.0,1,1,0,0,0.97,1.0,0
1,44.0,350000000,11,Georgia,2,2.5,3.0,3.0,1.0,1.0,1,0,0,0,1.0,1.0,1
0,20.0,0,13,Australia,1,2.3,0.0,0.0,1.0,3.0,1,0,0,0,0.62,1.0,0
1,43.0,408000000,12,South Africa,3,4.6,4.6,4.5,1.0,8.0,1,1,1,1,1.0,1.0,1
0,0.0,0,12,Indonesia,2,3.6,3.2,4.0,1.0,1.0,1,1,3,0,0.33,1.0,0
1,32.0,15,4,UK,7,2.4,1.0,2.0,1.0,1.0,1,1,0,0,0.75,1.0,0
0,59.0,15000000,12,Ireland,6,3.5,0.0,0.0,1.0,4.0,1,1,2,0,0.0,0.0,0
1,41.0,76000000,4,Netherland,2,3.9,4.8,3.9,1.0,1.0,1,1,3,1,1.0,1.0,1
1,60.0,30000000,14,Switzerland,6,3.4,3.2,2.9,1.0,7.0,1,1,0,0,1.0,1.0,0
1,31.0,200000000,18,USA,2,2.4,3.6,2.7,0.0,1.0,1,1,0,0,0.89,1.0,0
0,77.0,825000000,14,UK,1,2.5,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,0
1,0.0,46800000,16,Russia,2,2.8,0.0,0.0,1.0,1.0,1,0,3,1,0.87,1.0,1
0,67.0,0,11,UK,2,1.6,2.0,2.0,1.0,1.0,0,1,0,0,0.0,0.82,0
1,49.0,75000000,10,Czech Republic,6,3.6,3.7,3.2,1.0,1.0,1,1,3,0,1.0,1.0,1
0,30.0,700000000,11,Germany,2,2.6,0.0,0.0,1.0,3.0,1,1,0,0,0.18,0.91,0
0,30.0,12,46,Panama,1,2.5,2.5,2.5,0.0,6.0,1,1,0,1,0.73,0.96,0
1,2.0,500000000,18,Singapore,2,4.1,4.8,4.3,1.0,1.0,1,1,0,0,0.5,1.0,0
0,120.0,36000000,8,Hungary,5,3.6,3.6,3.9,1.0,3.0,1,1,1,1,1.0,1.0,0
1,28.0,60000000,15,Malta,5,3.5,3.8,3.2,1.0,1.0,1,1,0,1,0.93,1.0,0
1,48.0,20000000,23,Thailand,4,2.7,3.0,3.5,0.0,5.0,1,1,0,0,0.0,0.48,1
0,97.0,1,4,Spain,3,2.3,2.0,2.0,1.0,3.0,1,1,0,0,0.0,1.0,0
1,28.0,55000000,8,China,2,2.8,0.0,0.0,1.0,1.0,1,0,3,1,0.75,1.0,1
1,9.0,500000000,19,British Virgin Islands,4,4.4,4.5,4.2,1.0,1.0,1,1,2,1,0.84,1.0,0
1,31.0,200000000,13,USA,2,2.9,4.2,3.9,0.0,4.0,1,1,0,0,0.0,0.92,0
1,30.0,40000000,9,Gibraltar,1,3.9,4.5,4.5,1.0,1.0,1,1,3,1,0.89,1.0,1
1,44.0,10000000,8,UK,3,1.8,1.0,1.0,1.0,2.0,1,1,0,0,0.0,1.0,0
1,35.0,100000000,26,Slovenia,1,3.6,4.3,4.9,1.0,4.0,0,0,0,0,0.88,1.0,0
0,89.0,2000000,5,Russia,2,2.2,2.1,2.3,1.0,6.0,1,1,0,0,0.4,1.0,0
1,30.0,450,10,UK,1,4.2,4.7,4.4,1.0,3.0,1,1,1,0,1.0,1.0,1
0,14.0,0,6,Poland,2,2.3,2.5,2.1,0.0,1.0,1,0,0,0,0.5,1.0,0
1,5.0,1000000000,25,Estonia,1,4.1,4.2,4.3,1.0,1.0,1,1,0,1,0.92,1.0,0
1,30.0,100500000,13,Germany,4,4.1,4.3,3.8,1.0,2.0,1,1,2,0,0.79,1.0,0
0,29.0,100000000,12,Russia,2,2.8,3.0,2.5,1.0,1.0,1,1,0,0,1.0,1.0,1
1,91.0,287000000,21,Ras al-Khaimah,2,3.6,4.0,3.2,1.0,4.0,1,1,0,0,0.8,1.0,1
1,79.0,150000000,21,Cayman Island,4,3.5,4.2,3.2,1.0,2.0,1,1,0,1,0.9,1.0,0
1,31.0,30000000,3,France,3,3.7,4.0,3.4,1.0,1.0,1,1,0,1,1.0,1.0,1
1,20.0,1500000,6,UK,3,3.1,4.1,1.7,1.0,3.0,1,0,0,0,1.0,1.0,0
0,7.0,1000000000,6,Singapore,1,2.0,1.0,3.0,1.0,1.0,1,1,0,1,0.0,1.0,0
0,114.0,800000000,6,Seychelles,4,3.6,3.7,3.3,1.0,3.0,1,1,0,1,1.0,1.0,0
1,29.0,1000000000,18,USA,2,3.2,4.2,4.6,1.0,1.0,0,1,3,1,0.94,1.0,0
0,14.0,0,6,Israel,1,2.1,2.9,2.2,1.0,1.0,1,0,0,0,1.0,1.0,0
1,61.0,29750000,14,Russia,1,3.3,3.3,3.2,1.0,3.0,1,1,0,1,0.79,1.0,1
1,50.0,3500000,11,Spain,2,3.4,3.7,3.7,0.0,4.0,1,1,3,1,1.0,1.0,0
0,30.0,70000000000,14,Germany,3,1.8,0.0,0.0,1.0,1.0,1,1,0,0,0.0,1.0,1
1,41.0,15000000,6,Russia,2,2.8,0.0,0.0,0.0,1.0,1,0,2,0,0.0,1.0,0
1,2.0,29600000,20,Gibraltar,1,2.9,0.0,0.0,1.0,1.0,1,1,3,0,0.7,1.0,0
0,30.0,0,7,UK,2,2.1,1.0,1.0,1.0,3.0,1,0,0,0,1.0,1.0,0
0,43.0,500000,3,USA,6,2.5,2.0,2.0,1.0,8.0,1,0,0,1,1.0,1.0,0
0,29.0,0,7,Estonia,5,2.5,0.0,0.0,1.0,4.0,1,1,0,0,0.71,1.0,0
0,77.0,0,6,Indonesia,2,2.2,2.5,2.5,1.0,1.0,1,0,0,0,0.0,1.0,0
0,28.0,175000000,14,Estonia,1,3.0,3.6,2.7,1.0,1.0,1,1,0,1,1.0,1.0,0
1,63.0,99000000,23,Israel,1,4.1,4.1,4.2,1.0,3.0,1,1,0,1,1.0,1.0,1
1,19.0,2200000000,24,Singapore,4,3.7,3.6,3.5,1.0,1.0,1,1,2,0,0.58,1.0,1
0,92.0,350000000,13,Switzerland,2,2.7,3.0,2.3,0.0,4.0,1,1,0,0,0.83,0.83,0
1,108.0,50000000,12,UK,2,3.1,3.5,2.6,1.0,1.0,1,1,0,1,1.0,1.0,1
1,50.0,210000000,22,UK,5,3.6,3.5,3.3,1.0,3.0,1,1,0,1,0.77,1.0,1
1,63.0,350000000,16,Singapore,4,3.6,4.0,3.0,1.0,4.0,1,1,3,1,0.88,1.0,0
0,29.0,0,9,Cambodia,4,2.3,3.9,2.9,0.0,2.0,0,0,0,1,0.78,0.78,0
0,93.0,20000000,16,Singapore,6,4.2,4.7,4.3,1.0,4.0,1,1,0,0,1.0,1.0,1
0,42.0,80000000,10,Estonia,3,2.8,0.0,0.0,1.0,4.0,1,1,0,0,0.6,1.0,0
1,48.0,100000000,12,Russia,1,3.4,3.5,3.3,1.0,3.0,1,1,0,1,0.75,1.0,0
0,39.0,70000000,6,Switzerland,3,3.2,3.6,3.5,1.0,1.0,1,1,0,1,1.0,1.0,0
1,0.0,200000000,16,Lithuania,2,3.7,3.4,2.9,1.0,1.0,1,0,3,1,0.94,1.0,0
0,30.0,50000000,10,USA,2,3.3,0.0,0.0,1.0,1.0,1,1,3,1,0.63,0.88,0
0,44.0,151151515,6,Peru,2,2.1,0.0,0.0,1.0,4.0,1,0,0,0,0.0,1.0,0
1,59.0,65000000,3,UAE,1,2.1,1.0,1.0,1.0,1.0,1,1,0,0,1.0,0.0,1
0,61.0,68000000,9,USA,2,2.0,0.0,0.0,1.0,1.0,0,0,0,0,0.0,1.0,0
0,39.0,99000000,4,Belize,2,3.3,3.0,2.4,0.0,2.0,1,1,0,1,1.0,1.0,0
0,14.0,2000000000,32,UK,2,3.3,0.0,0.0,1.0,1.0,1,1,0,1,0.03,0.94,0
1,30.0,100000000,12,Russia,1,3.5,3.0,1.0,1.0,1.0,1,1,3,0,1.0,1.0,1
1,90.0,40000000,15,Germany,2,3.2,2.6,2.5,1.0,1.0,1,0,0,1,1.0,1.0,0
0,40.0,88000000,27,Georgia,2,3.9,4.2,3.7,1.0,3.0,1,1,0,1,0.93,1.0,1
1,17.0,9800000,3,USA,2,2.0,0.0,0.0,0.0,1.0,1,0,0,0,0.0,1.0,0
1,26.0,70000000,21,China,2,3.2,4.0,4.0,1.0,1.0,1,1,3,0,0.29,1.0,1
0,50.0,40000000,5,Russia,2,2.3,0.0,0.0,1.0,1.0,1,1,0,1,0.0,1.0,0
0,16.0,425000000,3,USA,2,2.1,0.0,0.0,1.0,2.0,1,0,0,0,1.0,1.0,0
0,14.0,70000000,14,Switzerland,2,2.4,0.0,0.0,1.0,2.0,1,0,0,0,0.0,1.0,0
0,59.0,0,5,Slovenia,1,2.6,0.0,0.0,1.0,2.0,1,1,3,0,0.0,1.0,0
0,52.0,0,11,Romania,1,3.8,3.7,3.9,1.0,1.0,1,1,0,1,1.0,1.0,1
1,36.0,647500000,10,Cayman Island,8,3.8,2.0,3.0,1.0,2.0,1,1,3,1,0.8,1.0,1
0,14.0,5500000000,24,Singapore,1,3.2,3.0,3.0,0.0,3.0,1,1,1,0,0.96,1.0,1
1,21.0,4,9,Cayman Island,1,3.8,4.3,3.5,1.0,1.0,1,1,2,1,1.0,1.0,0
1,31.0,1500000000,13,Ukraine,2,3.8,4.0,3.3,1.0,1.0,1,1,0,0,0.62,1.0,1
1,59.0,225000000,14,UK,3,2.4,5.0,5.0,1.0,1.0,1,1,0,0,1.0,0.89,0
0,3.0,14000000,4,UK,2,1.7,1.0,1.0,0.0,1.0,1,0,0,0,0.0,0.0,0
0,12.0,45000000,15,South Korea,4,3.7,3.9,3.3,1.0,2.0,1,0,0,1,0.81,1.0,0
1,28.0,500000000,19,British Virgin Islands,2,3.1,4.0,3.0,1.0,3.0,1,1,3,0,0.88,1.0,1
1,31.0,21760000,10,Russia,1,2.4,0.0,0.0,0.0,9.0,1,0,0,0,0.0,1.0,0
0,28.0,50000000,7,Netherland,3,2.6,0.0,0.0,1.0,1.0,1,1,0,1,0.86,1.0,1
0,7.0,200000000,11,Australia,6,3.5,3.9,3.3,1.0,1.0,1,1,0,1,1.0,1.0,1
1,55.0,25000000,6,USA,5,2.4,0.0,0.0,1.0,2.0,1,0,0,0,1.0,1.0,1
0,193.0,0,7,Russia,2,2.7,2.5,2.0,1.0,2.0,1,1,3,1,0.14,1.0,0
0,21.0,0,16,USA,2,2.3,3.6,2.0,1.0,1.0,1,1,0,0,0.0,1.0,0
0,68.0,5000000,3,Japan,1,2.4,0.0,0.0,1.0,2.0,1,1,0,1,0.0,1.0,1
0,30.0,4000000,3,India,1,1.8,0.0,0.0,1.0,1.0,1,0,0,0,0.33,1.0,0
1,30.0,70000000,18,Russia,2,2.6,0.0,0.0,1.0,1.0,1,1,0,0,0.22,1.0,1
1,8.0,400000000,23,Romania,2,3.7,3.8,3.1,1.0,5.0,1,1,2,1,0.96,1.0,1
0,90.0,140000000,5,USA,1,2.7,1.7,2.3,1.0,1.0,1,1,0,1,1.0,0.8,0
0,30.0,2000000,5,Greece,7,2.1,0.0,0.0,1.0,1.0,1,0,0,0,1.0,1.0,0
0,33.0,21000000,11,UK,6,3.9,4.3,4.3,1.0,4.0,1,1,3,1,1.0,1.0,0
0,28.0,70000000,6,Switzerland,4,2.3,0.0,0.0,1.0,1.0,1,0,0,0,0.0,1.0,1
0,56.0,22222222,18,UK,2,4.1,4.0,3.3,1.0,1.0,1,1,0,1,0.72,1.0,1
1,27.0,50000000,22,Gibraltar,2,3.7,3.9,3.3,1.0,4.0,1,1,0,1,1.0,0.96,0
1,1.0,1000,3,Netherland,2,3.0,0.0,0.0,0.0,1.0,1,1,2,0,0.67,1.0,0
0,31.0,2100000000,19,Belarus,4,2.9,3.6,2.6,1.0,1.0,1,1,0,0,0.58,1.0,0
0,60.0,0,1,Virgin Islands,2,2.6,0.0,0.0,1.0,1.0,1,1,0,1,1.0,1.0,0
1,14.0,36009615,16,Switzerland,1,4.1,4.4,3.8,0.0,2.0,1,1,3,1,1.0,1.0,1
1,27.0,151250000,13,Canada,1,3.8,3.9,3.2,1.0,6.0,1,1,3,1,1.0,1.0,0
0,73.0,0,19,Russia,5,3.6,4.8,4.3,1.0,1.0,1,1,0,1,0.5,0.94,1
1,26.0,106000000,15,Malta,5,3.5,3.9,3.3,1.0,4.0,1,1,2,1,1.0,1.0,1
1,21.0,45000000,5,Spain,1,2.6,0.0,0.0,1.0,1.0,1,0,0,1,0.0,1.0,1
1,20.0,8200000000,14,Poland,3,4.0,4.1,3.7,1.0,2.0,1,0,0,1,0.0,0.0,0
0,44.0,350000000,8,UK,3,1.9,1.0,1.0,1.0,1.0,1,1,0,1,0.0,1.0,0
0,41.0,111,12,USA,1,2.4,2.0,2.0,1.0,3.0,1,1,0,0,0.75,1.0,0
1,28.0,362,18,Malta,2,4.1,4.0,3.8,1.0,2.0,1,1,3,1,1.0,1.0,0
0,120.0,100000000,6,Indonesia,1,1.9,0.0,0.0,0.0,10.0,1,0,0,0,0.0,1.0,0
1,9.0,200000000,22,Singapore,2,4.6,4.3,4.2,1.0,1.0,1,1,2,1,1.0,1.0,1
1,60.0,450000000,17,Brazil,2,3.0,2.9,2.5,0.0,3.0,1,1,2,1,1.0,1.0,0
1,91.0,1500000000,15,Belize,4,4.8,4.8,4.7,1.0,5.0,1,1,3,1,1.0,1.0,1
0,31.0,100000000,6,Russia,1,2.3,0.0,0.0,0.0,1.0,1,1,0,0,0.5,1.0,0
1,65.0,8000000,14,Russia,3,3.3,3.5,3.1,1.0,3.0,1,1,0,1,1.0,1.0,1
1,14.0,550000000,16,Canada,3,3.3,4.0,4.0,1.0,1.0,1,1,2,0,0.81,1.0,1
1,48.0,12500000,11,Singapore,2,3.1,3.0,2.0,1.0,1.0,1,1,3,0,0.0,1.0,0
1,27.0,1040000000,23,Malta,1,3.0,0.0,0.0,1.0,1.0,1,0,0,0,0.96,1.0,1
0,14.0,25000000,8,Russia,1,2.8,0.0,0.0,1.0,3.0,1,0,0,0,0.38,1.0,0
1,25.0,26400000,6,USA,3,3.4,4.2,3.4,1.0,1.0,1,0,1,0,0.33,1.0,0
0,28.0,0,5,Russia,3,3.3,0.0,0.0,1.0,1.0,1,1,2,1,0.2,1.0,0
0,137.0,36000000,2,USA,1,2.1,2.0,2.0,0.0,2.0,1,1,0,0,1.0,1.0,0
0,29.0,250500000,11,USA,2,2.4,0.0,0.0,1.0,1.0,1,0,0,0,1.0,1.0,0
1,59.0,9250000,18,Latvia,1,4.4,4.7,4.2,1.0,2.0,1,1,0,1,0.88,1.0,1
0,51.0,0,24,USA,2,3.3,3.0,2.0,0.0,1.0,1,1,3,0,0.71,1.0,0
1,43.0,15000000,15,Russia,1,3.6,3.8,3.6,1.0,1.0,1,1,0,1,0.53,1.0,0
0,30.0,7000000,3,Belize,1,2.0,0.0,0.0,0.0,1.0,1,1,0,1,1.0,1.0,0
0,20.0,30000000,6,Singapore,3,2.7,2.3,2.7,1.0,2.0,1,0,0,0,0.83,1.0,1
0,29.0,500000,9,India,4,2.4,2.3,1.0,1.0,1.0,1,1,0,1,0.0,0.0,0
1,101.0,50000000,7,UK,4,3.1,3.4,2.8,1.0,1.0,1,1,0,0,1.0,1.0,1
1,14.0,200000000,11,Estonia,2,3.1,5.0,4.8,1.0,1.0,1,0,0,0,0.73,1.0,1
0,28.0,23000000,6,USA,1,1.5,1.0,1.0,1.0,2.0,0,0,0,0,0.0,1.0,0
1,52.0,7,16,Russia,2,3.3,3.2,2.5,1.0,2.0,1,1,0,1,0.88,1.0,0
0,67.0,100000000000,18,USA,3,4.0,3.5,4.0,0.0,3.0,1,1,0,1,0.61,1.0,0
0,58.0,160000000,7,USA,2,3.0,0.0,0.0,1.0,1.0,1,0,0,1,0.17,1.0,1
0,31.0,15817083,10,Australia,3,3.6,4.2,3.1,1.0,1.0,1,1,0,1,0.9,1.0,1
1,27.0,37500000,14,Latin America,1,3.0,0.0,0.0,1.0,1.0,1,0,0,1,1.0,1.0,0
0,31.0,0,14,USA,2,4.0,4.7,3.4,1.0,1.0,1,1,3,1,0.93,0.93,0
0,28.0,0,7,Australia,1,2.4,0.0,0.0,1.0,1.0,1,1,0,0,1.0,1.0,1
1,28.0,2500000000,12,USA,3,3.5,4.0,3.3,1.0,1.0,1,0,2,0,1.0,1.0,1
1,105.0,200000000,5,Czech Republic,1,4.0,3.7,4.1,1.0,5.0,1,1,0,1,1.0,1.0,0
0,14.0,27500000000,21,Cayman Island,1,3.3,0.0,0.0,0.0,1.0,1,1,3,0,0.87,1.0,0
1,41.0,60000000,16,Belize,2,3.9,3.9,3.5,1.0,2.0,1,1,1,1,0.88,1.0,1
1,30.0,15000000,15,India & Australia,1,3.5,3.0,2.0,1.0,2.0,1,1,0,1,0.73,1.0,0
0,87.0,90,7,Czech Republic,1,2.0,0.0,0.0,1.0,4.0,1,1,0,0,0.0,1.0,0
1,28.0,50000000,26,Canada,1,3.6,4.0,2.0,1.0,1.0,1,1,0,1,0.15,1.0,0
0,30.0,0,17,Saint Lucia,4,3.1,3.1,2.4,1.0,1.0,1,1,0,0,1.0,1.0,0
0,30.0,315000000,10,Canada,3,2.8,0.0,0.0,0.0,2.0,1,1,0,1,0.7,1.0,0
0,28.0,36000000,13,Australia,1,1.9,3.0,2.0,0.0,1.0,1,0,0,0,0.0,1.0,0
1,40.0,260000000,10,Singapore,1,2.5,2.8,2.8,1.0,1.0,1,0,0,0,0.0,1.0,0
1,56.0,50000000,14,Cyprus,4,3.4,4.5,3.4,0.0,7.0,1,1,0,0,0.93,1.0,0
1,80.0,20000000,14,Estonia,4,3.6,3.8,3.2,1.0,4.0,1,1,3,0,0.93,1.0,1
0,30.0,70000000,7,USA,4,2.4,0.0,0.0,1.0,1.0,1,0,0,0,1.0,1.0,0
0,13.0,300000000,17,Singapore,1,3.4,0.0,0.0,1.0,1.0,1,1,0,1,0.94,0.75,1
